id,province_id,country_id,name,geom
213,43,1,"ROLANTE","0101000020E6100000E5284014CC4A49C0E83CC93516A93DC0"
214,43,1,"ANTONIO PRADO","0101000020E6100000312592E865A449C080ECF5EE8FDB3CC0"
215,43,1,"GARIBALDI","0101000020E6100000B2F1608BDDC449C0BCADF4DA6C403DC0"
216,43,1,"TUPANDI","0101000020E6100000CE1ABCAFCABB49C0D991EA3BBF6C3DC0"
217,43,1,"SALVADOR DO SUL","0101000020E610000006362D59FEC049C0592598407A713DC0"
218,43,1,"BROCHIER","0101000020E6100000F984ECBC8DCF49C07A36AB3E57873DC0"
219,43,1,"BARAO","0101000020E610000093B0D8DBA7C149C0A087CEFD6A683DC0"
220,43,1,"CARLOS BARBOSA","0101000020E61000000A2DEBFEB1C049C032E6AE25E44B3DC0"
221,43,1,"HARMONIA","0101000020E6100000E411DC48D9B649C0CEFDD5E3BE8D3DC0"
222,43,1,"SAO SEBASTIAO DO CAI","0101000020E610000088B663EAAEB049C0AF08FEB792953DC0"
223,43,1,"SAO JOSE DO HORTENCIO","0101000020E61000006D73637AC2A649C0C5E40D30F38D3DC0"
224,43,1,"SAO VENDELINO","0101000020E61000001399B9C0E5B349C00BE9F010C6673DC0"
225,43,1,"BOM PRINCIPIO","0101000020E61000006B0F7BA180AD49C00453CDACA57C3DC0"
226,43,1,"FELIZ","0101000020E610000064AF777FBCA749C06CB2463D44733DC0"
227,43,1,"PROTASIO ALVES","0101000020E61000005C8DEC4ACBC049C0B8CB7EDDE9B63CC0"
228,43,1,"BENTO GONCALVES","0101000020E610000029D1991F7AC249C04D36732D0D2B3DC0"
229,43,1,"NOVA PRATA","0101000020E6100000608DB3E908CE49C09C14E63DCEC83CC0"
230,43,1,"VERANOPOLIS","0101000020E61000002BF9D85DA0C649C0BF620D17B9EF3CC0"
231,43,1,"VILA FLORES","0101000020E6100000E8B985AE44C449C0342905DD5EDE3CC0"
232,43,1,"FARROUPILHA","0101000020E6100000679988AFFBAA49C0AAC77653CF383DC0"
233,43,1,"NOVA ROMA DO SUL","0101000020E6100000938E72309BB449C0249A40118BF43CC0"
234,43,1,"IPE","0101000020E6100000EACE13CFD9A649C03082C64CA2CE3CC0"
235,43,1,"SAO FRANCISCO DE PAULA","0101000020E61000005F44DB31754B49C040D829560D723DC0"
236,43,1,"SANTA MARIA DO HERVAL","0101000020E61000001FD61BB5C28249C040F9BB77D47C3DC0"
237,43,1,"IVOTI","0101000020E6100000FDA19927D79449C085CD001764973DC0"
238,43,1,"DOIS IRMAOS","0101000020E6100000B398D87C5C8B49C009C03FA54A943DC0"
239,43,1,"IGREJINHA","0101000020E6100000B456B439CE6549C0FD851E317A923DC0"
240,43,1,"NOVA HARTZ","0101000020E6100000475854C4E97449C0A5BBEB6CC8933DC0"
241,43,1,"TRES COROAS","0101000020E6100000C5707500C46349C065A88AA9F4833DC0"
242,43,1,"SAO MARCOS","0101000020E610000007EE409DF28849C0E1270EA0DFF73CC0"
243,43,1,"NOVA PETROPOLIS","0101000020E6100000D238D4EFC28E49C01CEDB8E1775F3DC0"
244,43,1,"FLORES DA CUNHA","0101000020E6100000887FD8D2A39749C030EF71A609073DC0"
245,43,1,"GRAMADO","0101000020E6100000001C7BF65C7049C0B27C5D86FF603DC0"
246,43,1,"CANELA","0101000020E610000033586154CD6649C028BF35D1625B3DC0"
247,43,1,"BARAO DE COTEGIPE","0101000020E610000044A0FA0791304AC0A4DDE8633E9C3BC0"
248,43,1,"AUREA","0101000020E61000006E82377DBC094AC054295C0E6FB83BC0"
249,43,1,"ERNESTINA","0101000020E6100000C6866EF607484AC053927538BA7E3CC0"
250,43,1,"VILA MARIA","0101000020E61000007903CC7C07134AC00B2769FE98863CC0"
251,43,1,"CAMARGO","0101000020E6100000CB11329067234AC01C42959A3D8C3CC0"
252,43,1,"MARAU","0101000020E6100000DBD8EC48F5194AC0FB027AE1CE713CC0"
253,43,1,"IPIRANGA DO SUL","0101000020E6100000D327C6C5DC374AC093766F7A4AF33BC0"
254,43,1,"JACUTINGA","0101000020E610000019A88C7F9F414AC0BC04A73E90B03BC0"
255,43,1,"GETULIO VARGAS","0101000020E610000005550A59BD1B4AC0D2FE0758ABDE3BC0"
256,43,1,"SERTAO","0101000020E61000001875ADBD4F214AC0B0726891EDF83BC0"
257,43,1,"ESTACAO","0101000020E6100000BB9D42096F254AC0419257A5A0EC3BC0"
258,43,1,"ERECHIM","0101000020E6100000A5F44C2F31224AC00B43E4F4F59C3BC0"
259,43,1,"EREBANGO","0101000020E61000004F711C78B5244AC0B60DA32078C83BC0"
260,43,1,"CIRIACO","0101000020E61000000FD4298F6EF049C023473A0323573CC0"
261,43,1,"SAO DOMINGOS DO SUL","0101000020E6100000BBF083F3A9F149C06D35EB8CEF873CC0"
